split,epoch,version,samples,accuracy,loss,step1_mean,step1_zero_fraction,step1_inactive_neurons,step2_mean,step2_zero_fraction,step2_inactive_neurons,step3_mean,step3_zero_fraction,step3_inactive_neurons
validation,136,1496,148,1.0,0.002461093943566084,0.3854154348373413,0.21074324324324326,0,1.241073727607727,0.3927027027027027,1,5.379334449768066,0.1,2
validation,137,1507,148,1.0,0.0021520303562283516,0.38570624589920044,0.21060810810810812,0,1.248279094696045,0.3894594594594595,0,5.424658298492432,0.09952702702702702,2
validation,138,1518,148,1.0,0.0025407990906387568,0.3861253559589386,0.2110810810810811,0,1.2451735734939575,0.3931081081081081,1,5.416869640350342,0.1,2
validation,139,1529,148,1.0,0.002291837241500616,0.38663575053215027,0.2110810810810811,0,1.2477705478668213,0.39263513513513515,1,5.423868179321289,0.09986486486486487,2
validation,140,1540,148,1.0,0.002133890287950635,0.38706374168395996,0.21101351351351352,0,1.251907467842102,0.3915540540540541,1,5.443994045257568,0.1,2
validation,141,1551,148,1.0,0.0022235645446926355,0.3874504864215851,0.2110810810810811,0,1.2528769969940186,0.39216216216216215,1,5.458598613739014,0.09993243243243244,2
validation,142,1562,148,1.0,0.002119725802913308,0.3879321217536926,0.21101351351351352,0,1.2559731006622314,0.39182432432432435,1,5.468397617340088,0.10033783783783784,2
validation,143,1573,148,1.0,0.0022242399863898754,0.3883665204048157,0.21114864864864866,0,1.2534821033477783,0.3931756756756757,1,5.445106029510498,0.10114864864864864,2
validation,144,1584,148,1.0,0.0019263987196609378,0.3885676860809326,0.2110810810810811,0,1.2626744508743286,0.39,0,5.517306327819824,0.09993243243243244,2
validation,145,1595,148,1.0,0.0025737143587321043,0.38913580775260925,0.21114864864864866,0,1.2563674449920654,0.3943918918918919,1,5.472701549530029,0.10209459459459459,2
validation,146,1606,148,1.0,0.001905477955006063,0.3893904387950897,0.2110810810810811,0,1.2644634246826172,0.3914864864864865,1,5.52031135559082,0.10074324324324324,2
validation,147,1617,148,1.0,0.0021511560771614313,0.3896889388561249,0.21101351351351352,0,1.2621785402297974,0.3932432432432432,1,5.511561393737793,0.10128378378378379,2
validation,148,1628,148,1.0,0.0018919396679848433,0.3901490271091461,0.21114864864864866,0,1.2671233415603638,0.3922972972972973,1,5.537026882171631,0.10114864864864864,2
validation,149,1639,148,1.0,0.001984233967959881,0.39058050513267517,0.21114864864864866,0,1.2681289911270142,0.39263513513513515,1,5.538337707519531,0.10189189189189189,2
validation,150,1650,148,1.0,0.001854851609095931,0.3909357488155365,0.21114864864864866,0,1.271488070487976,0.39222972972972975,1,5.56271505355835,0.10135135135135136,2
validation,151,1661,148,1.0,0.002177527640014887,0.39147448539733887,0.21081081081081082,0,1.2675037384033203,0.3939864864864865,1,5.531986713409424,0.10222972972972973,2
validation,152,1672,148,1.0,0.00164215755648911,0.3917858302593231,0.2110810810810811,0,1.2770802974700928,0.3908108108108108,0,5.584011077880859,0.10155405405405406,2
validation,153,1683,148,1.0,0.0020617754198610783,0.3920925557613373,0.2110810810810811,0,1.2741265296936035,0.39337837837837836,1,5.585389614105225,0.10222972972972973,2
validation,154,1694,148,1.0,0.0018414093647152185,0.3925137221813202,0.2108783783783784,0,1.275357723236084,0.3933108108108108,1,5.584225177764893,0.1022972972972973,2
validation,155,1705,148,1.0,0.0016682655550539494,0.39284470677375793,0.21101351351351352,0,1.2815234661102295,0.39141891891891895,1,5.62347936630249,0.10182432432432433,2
validation,156,1716,148,1.0,0.0019463234348222613,0.39321643114089966,0.21114864864864866,0,1.2787314653396606,0.3936486486486486,1,5.606391906738281,0.10256756756756756,2
validation,157,1727,148,1.0,0.001568269683048129,0.3936578333377838,0.21081081081081082,0,1.2841664552688599,0.3915540540540541,1,5.625544548034668,0.10270270270270271,2
validation,158,1738,148,1.0,0.001651780679821968,0.3939123749732971,0.2108783783783784,0,1.286292552947998,0.3918918918918919,1,5.655398845672607,0.1022972972972973,2
validation,159,1749,148,1.0,0.0016675451770424843,0.3942348062992096,0.2108783783783784,0,1.2849751710891724,0.39256756756756755,1,5.6370015144348145,0.10290540540540541,2
validation,160,1760,148,1.0,0.0014547158498317003,0.39452922344207764,0.21101351351351352,0,1.2908604145050049,0.39135135135135135,0,5.675400257110596,0.1022972972972973,2
validation,161,1771,148,1.0,0.0016452635172754526,0.3948769271373749,0.21081081081081082,0,1.287940263748169,0.39256756756756755,1,5.65582799911499,0.10290540540540541,2
validation,162,1782,148,1.0,0.0014347273390740156,0.395179808139801,0.21094594594594596,0,1.2937816381454468,0.39135135135135135,0,5.691296577453613,0.10256756756756756,2
validation,163,1793,148,1.0,0.0015815409133210778,0.39550521969795227,0.21094594594594596,0,1.2935627698898315,0.3923648648648649,0,5.694858551025391,0.10297297297297298,2
validation,164,1804,148,1.0,0.0014539908152073622,0.39589858055114746,0.21094594594594596,0,1.2945395708084106,0.3924324324324324,0,5.689234256744385,0.10317567567567568,2
validation,165,1815,148,1.0,0.0014685073401778936,0.3962589204311371,0.21094594594594596,0,1.2968074083328247,0.3920945945945946,0,5.709303855895996,0.10317567567567568,2
validation,166,1826,148,1.0,0.001414187252521515,0.39658817648887634,0.2108783783783784,0,1.2999277114868164,0.3918918918918919,0,5.733353137969971,0.10290540540540541,2
validation,167,1837,148,1.0,0.0013931429712101817,0.39695289731025696,0.21081081081081082,0,1.3009920120239258,0.39216216216216215,0,5.736155986785889,0.10297297297297298,2
validation,168,1848,148,1.0,0.0013501022476702929,0.397300124168396,0.21060810810810812,0,1.3019107580184937,0.3919594594594595,0,5.73137903213501,0.10297297297297298,2
validation,169,1859,148,1.0,0.00137245689984411,0.3976069688796997,0.21074324324324326,0,1.3041115999221802,0.39222972972972975,0,5.75787878036499,0.10290540540540541,2
validation,170,1870,148,1.0,0.0013394291745498776,0.39785459637641907,0.2106756756756757,0,1.306132197380066,0.39175675675675675,0,5.774824619293213,0.10290540540540541,2
validation,171,1881,148,1.0,0.001431653625331819,0.3982294797897339,0.21060810810810812,0,1.3054453134536743,0.3927027027027027,0,5.761885166168213,0.10317567567567568,2
validation,172,1892,148,1.0,0.0013341379817575216,0.3985414206981659,0.21047297297297296,0,1.3086885213851929,0.392027027027027,0,5.7811150550842285,0.10310810810810811,2
validation,173,1903,148,1.0,0.0012487211497500539,0.3988369107246399,0.21054054054054053,0,1.3119826316833496,0.39128378378378376,0,5.806349754333496,0.10277027027027028,2
validation,174,1914,148,1.0,0.0013010811526328325,0.3991943597793579,0.21054054054054053,0,1.3114813566207886,0.3920945945945946,0,5.799942493438721,0.10310810810810811,2
validation,175,1925,148,1.0,0.0012672565644606948,0.399451345205307,0.21060810810810812,0,1.3137880563735962,0.3916891891891892,0,5.820291042327881,0.10283783783783784,2
validation,176,1936,148,1.0,0.0012762581463903189,0.39980804920196533,0.21047297297297296,0,1.3137528896331787,0.3924324324324324,0,5.812774181365967,0.10331081081081081,2
validation,177,1947,148,1.0,0.0014221355086192489,0.4000367522239685,0.21081081081081082,0,1.3151581287384033,0.3932432432432432,0,5.833291053771973,0.10317567567567568,2
validation,178,1958,148,1.0,0.0011374599998816848,0.40040937066078186,0.21081081081081082,0,1.3188647031784058,0.3912162162162162,0,5.8426361083984375,0.10317567567567568,2
validation,179,1969,148,1.0,0.0012491624802350998,0.4006862938404083,0.21081081081081082,0,1.3185217380523682,0.3927027027027027,0,5.848123550415039,0.10331081081081081,2
validation,180,1980,148,1.0,0.0012046793708577752,0.40091532468795776,0.21074324324324326,0,1.320657730102539,0.3923648648648649,0,5.863576889038086,0.10310810810810811,2
validation,181,1991,148,1.0,0.0011312798596918583,0.4012072682380676,0.2106756756756757,0,1.3219200372695923,0.3924324324324324,0,5.863104820251465,0.10358108108108108,2
validation,182,2002,148,1.0,0.0012468358036130667,0.4015118181705475,0.2106756756756757,0,1.3223556280136108,0.39337837837837836,0,5.869215488433838,0.10358108108108108,2
validation,183,2013,148,1.0,0.001033531385473907,0.4018092751502991,0.21074324324324326,0,1.328236699104309,0.39094594594594595,0,5.902470588684082,0.10331081081081081,2
validation,184,2024,148,1.0,0.0012024708557873964,0.4021906554698944,0.2104054054054054,0,1.3254661560058594,0.3935810810810811,0,5.885447025299072,0.10405405405405406,2
validation,185,2035,148,1.0,0.0011014338815584779,0.40248191356658936,0.2104054054054054,0,1.328620195388794,0.3925,0,5.907730579376221,0.10364864864864864,2
validation,186,2046,148,1.0,0.001109546865336597,0.40274208784103394,0.2104054054054054,0,1.3309698104858398,0.3922972972972973,0,5.92839241027832,0.10337837837837838,2
validation,187,2057,148,1.0,0.001270234351977706,0.4030447006225586,0.21013513513513513,0,1.3271753787994385,0.39432432432432435,0,5.894425868988037,0.1041891891891892,2
validation,188,2068,148,1.0,0.0009779561078175902,0.4032415747642517,0.21054054054054053,0,1.3341383934020996,0.3920945945945946,0,5.941779613494873,0.10344594594594594,2
validation,189,2079,148,1.0,0.001211293158121407,0.40360021591186523,0.21,0,1.3301066160202026,0.39425675675675675,0,5.908308506011963,0.10486486486486486,2
validation,190,2090,148,1.0,0.0009242358501069248,0.40371501445770264,0.21033783783783783,0,1.3391567468643188,0.39054054054054055,0,5.969468116760254,0.10371621621621621,2
validation,191,2101,148,1.0,0.0010618106462061405,0.40403521060943604,0.21013513513513513,0,1.336556077003479,0.39297297297297296,0,5.953505992889404,0.10432432432432433,2
validation,192,2112,148,1.0,0.001079064211808145,0.404348224401474,0.21027027027027026,0,1.3362231254577637,0.3937162162162162,0,5.953530311584473,0.10452702702702703,2
validation,193,2123,148,1.0,0.0009729737648740411,0.4045802056789398,0.2102027027027027,0,1.340029001235962,0.39222972972972975,0,5.977997303009033,0.10425675675675676,2
validation,194,2134,148,1.0,0.0009885483887046576,0.40487298369407654,0.21027027027027026,0,1.3399548530578613,0.39297297297297296,0,5.975127220153809,0.10466216216216216,2
validation,195,2145,148,1.0,0.0010093811433762312,0.40508875250816345,0.21033783783783783,0,1.3430620431900024,0.3922972972972973,0,6.0026750564575195,0.10432432432432433,2
validation,196,2156,148,1.0,0.0009716245695017278,0.40540486574172974,0.21033783783783783,0,1.3431305885314941,0.3927027027027027,0,5.995386600494385,0.1047972972972973,2
validation,197,2167,148,1.0,0.0009066052734851837,0.40571340918540955,0.21006756756756756,0,1.3450133800506592,0.39263513513513515,0,6.00339412689209,0.10493243243243243,2
validation,198,2178,148,1.0,0.0009432728984393179,0.4059404730796814,0.21027027027027026,0,1.346351981163025,0.3927702702702703,0,6.018084526062012,0.10466216216216216,2
validation,199,2189,148,1.0,0.00105742784217,0.4062260389328003,0.2104054054054054,0,1.3462615013122559,0.3936486486486486,0,6.0254082679748535,0.10493243243243243,2
validation,200,2200,148,1.0,0.0008757486939430237,0.4064108431339264,0.21013513513513513,0,1.3493002653121948,0.3923648648648649,0,6.03232479095459,0.105,2
